0,AgAsO,5.724,5.5158,33,2,150.62598731403082
0,AgNbO,3.2454,5.1545,33,33,152.67033938830113
0,AgPO,7.7441,8.0229,33,1,160.58170063934884
0,AgSbO,5.8799,6.2309,1,1,148.84282253827539
0,AgTaO,3.3393,6.2229,33,33,155.5245134833211
0,AgVO,4.7807,4.9038,33,17,153.63264494403856
0,AuAsO,6.5809,5.5779,1,3,138.040735752413
0,AuNbO,4.5183,5.2947,33,33,149.5500499021079
0,AuPO,8.9422,6.2919,36,1,157.4947798813714
0,AuSbO,6.9551,6.6959,1,2,145.196456785899
0,AuTaO,4.4635,6.1614,33,1,153.6559188587115
0,AuVO,6.2531,7.224,33,33,147.08382661784404
0,BaGeO,2.8391,3.6182,4,1,179.9766860284095
0,BaHfO,1.4399,6.56,4,1,179.96419438759514
0,BaSiO,3.6367,7.064,4,1,179.99507630684846
0,BaSnO,3.1659,5.6352,4,1,179.94413045315113
0,BaTiO,2.2124,5.3516,4,1,179.999621242877
0,BaZrO,2.7442,7.4464,4,1,179.96243127981663
0,BeGeO,3.5938,7.763,3,1,139.8297178546519
0,BeHfO,1.5107,3.6928,4,1,137.2736124136089
0,BeSiO,5.1053,10.4848,3,1,142.61577018497144
0,BeSnO,3.7745,6.0291,36,1,136.83786818550544
0,BeTiO,2.7605,5.9367,3,1,138.008358011024
0,BeZrO,3.1349,5.2358,4,1,136.56986375444117
0,BiAlO,6.4852,9.0698,3,33,160.60520344993515
0,BiGaO,5.4498,7.7062,36,33,152.94970212410132
0,BiInO,5.3489,7.049,36,33,142.40894210378906
0,BiTlO,5.1507,6.3677,8,33,135.8270730989985
0,CaGeO,3.7223,7.0645,4,1,156.12895189378514
0,CaHfO,1.6313,6.9239,1,1,147.13429610985565
0,CaSiO,5.3626,11.2064,4,1,172.33205995723992
0,CaSnO,3.6085,7.3784,4,1,146.74369278706092
0,CaTiO,2.6967,6.0915,4,1,153.31092629007128
0,CaZrO,3.1114,7.9917,1,1,145.7672587836345
0,CdGeO,3.1636,5.9439,36,1,150.1943066628809
0,CdHfO,1.1819,3.7635,3,1,144.14141401190545
0,CdSiO,4.5717,8.5399,36,1,157.0845025303731
0,CdSnO,3.1249,5.3112,3,1,143.46620039296215
0,CdTiO,2.1499,5.459,3,1,148.52035400527888
0,CdZrO,2.6714,5.2024,3,1,143.055537932998
0,CsAsO,1.0144,2.3416,4,1,179.98166931455006
0,CsNbO,1.4037,3.7626,1,1,179.99968947629242
0,CsPO,2.0803,3.8354,4,1,179.97164056026895
0,CsSbO,3.1112,3.1102,13,1,179.9959273556236
0,CsTaO,1.6723,4.7359,1,1,179.9927215145139
0,CsVO,2.1968,2.9435,1,1,179.99764885928897
0,CuAsO,-inf,inf,0,0,143.00304659972213
0,CuNbO,3.5634,4.6129,33,33,142.64868639474776
0,CuPO,8.3111,8.718,33,1,151.30078835984108
0,CuSbO,7.2937,7.1854,1,2,142.14587709082076
0,CuTaO,3.7617,5.6837,33,33,144.58451215425808
0,CuVO,-inf,inf,0,0,161.6046847878783
0,KAsO,2.1134,1.9733,4,13,179.99687421854537
0,KNbO,0.4453,3.1488,4,1,179.9995689542143
0,KPO,2.3885,3.9654,4,1,179.98631446521853
0,KSbO,2.6605,3.2671,4,1,172.33049166624178
0,KTaO,0.6727,4.1932,4,1,179.960667213523
0,KVO,1.2907,2.2872,4,1,179.99614284134256
0,LaAlO,7.1781,12.0904,4,1,179.9852410104162
0,LaGaO,6.0009,10.7807,4,1,157.63733694137395
0,LaInO,6.2204,10.272,4,1,143.57471678548103
0,LaTlO,6.2962,7.4616,4,1,139.03896860784363
0,LiAsO,3.1473,4.8716,4,1,147.05805743588706
0,LiNbO,0.697,3.6562,4,1,145.96545859593635
0,LiPO,5.7559,9.5538,4,1,151.6497020209439
0,LiSbO,3.2775,5.7975,4,1,144.7167734835225
0,LiTaO,0.9058,4.7224,4,1,147.33776712929264
0,LiVO,1.8475,3.0269,4,1,146.97277124647633
0,MgGeO,3.5801,7.8009,4,1,145.5154783041587
0,MgHfO,1.5741,5.2004,3,1,140.79698402067746
0,MgSiO,5.1784,11.4556,4,1,150.37532906767223
0,MgSnO,3.6437,6.8097,36,1,140.45366501361468
0,MgTiO,2.6278,6.1034,1,1,143.2407315685804
0,MgZrO,3.1378,6.6593,3,1,139.98316677422852
0,NaAsO,4.1558,4.1739,4,1,153.72684291789685
0,NaNbO,1.5785,3.1327,4,1,154.77674682273684
0,NaPO,6.5873,7.6011,4,1,160.41678846648577
0,NaSbO,4.3397,5.0514,4,1,150.4055779176308
0,NaTaO,0.8419,4.5609,4,1,156.8977414138872
0,NaVO,1.6607,2.6847,4,1,161.5674812875413
0,PbGeO,6.2593,7.1208,4,1,179.9948489437243
0,PbHfO,4.063,7.2854,4,33,158.07841393908987
0,PbSiO,8.1823,10.9622,4,1,179.9982843104709
0,PbSnO,5.7679,8.6996,36,1,156.68009815996908
0,PbTiO,5.3083,7.9147,33,1,174.35917280642468
0,PbZrO,5.4189,8.5266,4,33,155.29550475481858
0,RbAsO,1.0669,1.65,4,1,179.99941109481276
0,RbNbO,0.5934,3.217,4,1,179.98121947627902
0,RbPO,1.8904,3.5503,4,1,179.99929046478624
0,RbSbO,2.6041,2.5571,4,1,179.96002406321472
0,RbTaO,0.8238,4.2354,4,1,179.9948180881088
0,RbVO,1.2721,2.3245,4,1,179.99743265679143
0,ScAlO,4.8855,8.699,4,1,146.52588103133485
0,ScGaO,4.7045,6.8369,17,1,142.25073472167946
0,ScInO,5.2931,6.4772,3,1,135.8276536059516
0,ScTlO,5.4079,5.1013,12,1,118.17183365950648
0,SnGeO,7.8627,7.3474,33,1,170.83560872454092
0,SnHfO,5.4345,6.7016,4,21,153.01657445537433
0,SnSiO,9.4407,11.6491,4,1,179.99112492585755
0,SnSnO,-inf,inf,0,0,157.38013505196082
0,SnTiO,6.4536,7.973,33,1,161.56031954517704
0,SnZrO,6.3656,8.4691,4,33,150.77217566025482
0,SrGeO,3.3563,5.3434,4,1,65.06655867404739
0,SrHfO,1.377,6.6561,4,1,156.3773765775752
0,SrSiO,4.5902,9.3045,4,1,179.9911984751335
0,SrSnO,3.2303,6.5674,4,1,155.30151218570091
0,SrTiO,2.4591,5.7425,4,1,176.76229888077134
0,SrZrO,2.7582,7.6079,4,1,153.91543149535607
0,YAlO,4.3409,9.15,4,1,154.79925082935122
0,YGaO,3.2571,8.151,1,1,148.28614197886827
0,YInO,4.1754,7.7564,4,1,139.42873844828912
0,YTlO,4.3117,5.348,4,1,134.52927952438787
0,ZnGeO,3.2084,6.4678,3,1,144.31172790992812
0,ZnHfO,1.2082,3.2401,3,1,139.8950141935335
0,ZnSiO,-inf,inf,0,0,158.9743675972508
0,ZnSnO,3.3165,5.2691,36,1,139.53688467443078
0,ZnTiO,2.292,5.2137,3,1,142.0960880390267
0,ZnZrO,2.7659,4.7351,3,1,139.10282218432138
